ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,label
0.025,0.257,-0.845,23.743,-45.959,-15.747,173.699,11.234,-169.601,walking
0.025,0.251,-0.764,14.465,-28.87,7.08,173.859,11.596,-169.601,walking
0.007,0.251,-0.764,14.465,-28.87,7.08,173.947,11.86,-169.7,walking
0.007,0.182,-0.775,5.371,-2.441,20.874,173.974,11.975,-169.86,walking
0.087,0.182,-0.775,5.371,-2.441,20.874,173.947,11.948,-170.074,walking
0.087,0.082,-1.046,-11.536,31.25,5.981,173.853,11.755,-170.195,walking
0.173,0.082,-1.046,-11.536,31.25,5.981,173.705,11.398,-170.217,walking
0.173,0.01,-1.502,-15.991,71.228,-25.146,173.573,10.854,-170.063,walking
-0.134,0.01,-1.502,-15.991,71.228,-25.146,173.458,10.129,-169.722,walking
-0.134,-0.047,-1.523,-11.353,114.014,-26.489,173.375,9.19,-169.354,walking
-0.395,-0.047,-1.523,-11.353,114.014,-26.489,173.326,8.047,-168.948,walking
-0.395,-0.099,-1.216,-6.409,111.084,18.86,173.271,6.905,-168.777,walking
-0.28,-0.099,-1.216,-6.409,111.084,18.86,173.216,5.773,-168.832,walking
-0.28,-0.051,-1.093,-4.272,78.735,68.542,173.156,4.779,-169.151,walking
-0.154,-0.051,-1.093,-4.272,78.735,68.542,173.09,3.933,-169.739,walking
-0.154,0.05,-1.007,-2.991,49.561,82.275,173.04,3.224,-170.409,walking
-0.02,0.05,-1.007,-2.991,49.561,82.275,173.002,2.664,-171.167,walking
-0.02,0.1,-0.877,9.583,29.297,72.327,173.029,2.208,-171.887,walking
0.083,0.1,-0.877,9.583,29.297,72.327,173.123,1.857,-172.568,walking
0.083,0.123,-0.88,12.451,20.447,63.721,173.238,1.555,-173.216,walking
0.126,0.123,-0.88,12.451,20.447,63.721,173.364,1.302,-173.826,walking
0.126,0.146,-0.919,6.714,20.325,60.608,173.463,1.049,-174.419,walking
0.077,0.146,-0.919,6.714,20.325,60.608,173.535,0.791,-175.001,walking
0.077,0.168,-0.795,-9.766,32.288,51.758,173.524,0.478,-175.529,walking
0.032,0.168,-0.795,-9.766,32.288,51.758,173.43,0.11,-176.006,walking
0.032,0.18,-0.822,-22.766,39.124,49.744,173.271,-0.291,-176.468,walking
-0.022,0.18,-0.822,-22.766,39.124,49.744,173.051,-0.731,-176.918,walking
-0.022,0.147,-0.887,-30.273,39.307,54.077,172.793,-1.176,-177.385,walking
-0.076,0.147,-0.887,-30.273,39.307,54.077,172.502,-1.62,-177.869,walking
-0.076,0.121,-0.936,-33.386,33.02,61.34,172.205,-2.038,-178.391,walking
-0.08,0.121,-0.936,-33.386,33.02,61.34,171.898,-2.428,-178.956,walking
-0.08,0.131,-1.036,-32.776,22.4,70.313,171.601,-2.769,-179.566,walking
-0.08,0.131,-1.036,-32.776,22.4,70.313,171.315,-3.065,179.764,walking
-0.08,0.162,-1.102,-33.691,10.193,75.256,171.03,-3.307,179.066,walking
-0.068,0.162,-1.102,-33.691,10.193,75.256,170.744,-3.488,178.341,walking
-0.068,0.154,-1.055,-33.691,-4.028,69.885,170.464,-3.604,177.627,walking
-0.008,0.154,-1.055,-33.691,-4.028,69.885,170.184,-3.642,176.929,walking
-0.008,0.103,-1.007,-27.283,-20.02,57.678,169.937,-3.598,176.276,walking
0.08,0.103,-1.007,-27.283,-20.02,57.678,169.717,-3.466,175.671,walking
0.08,0.04,-0.993,-11.719,-33.691,47.241,169.574,-3.263,175.106,walking
0.201,0.04,-0.993,-11.719,-33.691,47.241,169.508,-2.988,174.578,walking
0.201,0.022,-1.005,3.601,-39.307,44.189,169.519,-2.692,174.062,walking
0.284,0.022,-1.005,3.601,-39.307,44.189,169.607,-2.373,173.557,walking
0.284,0.064,-0.989,14.038,-29.419,47.424,169.744,-2.115,173.04,walking
0.255,0.064,-0.989,14.038,-29.419,47.424,169.931,-1.917,172.524,walking
0.255,0.117,-0.895,21.912,-9.338,50.476,170.156,-1.824,172.007,walking
0.204,0.117,-0.895,21.912,-9.338,50.476,170.414,-1.84,171.497,walking
0.204,0.156,-0.817,25.696,2.747,51.331,170.695,-1.917,170.991,walking
0.246,0.156,-0.817,25.696,2.747,51.331,170.986,-2.054,170.491,walking
0.246,0.204,-0.99,31.921,5.92,54.321,171.304,-2.214,169.975,walking
0.351,0.204,-0.99,31.921,5.92,54.321,171.656,-2.384,169.448,walking
0.351,0.268,-1.408,41.504,18.127,56.213,172.046,-2.62,168.915,walking
0.253,0.268,-1.408,41.504,18.127,56.213,172.485,-2.917,168.382,walking
0.253,0.259,-1.427,29.724,44.8,40.222,172.859,-3.329,167.943,walking
-0.041,0.259,-1.427,29.724,44.8,40.222,173.167,-3.862,167.602,walking
-0.041,0.279,-1.299,-5.981,47.729,26.978,173.293,-4.395,167.322,walking
-0.185,0.279,-1.299,-5.981,47.729,26.978,173.238,-4.922,167.108,walking
-0.185,0.18,-1.277,-32.41,20.447,23.438,173.046,-5.301,166.899,walking
-0.113,0.18,-1.277,-32.41,20.447,23.438,172.733,-5.532,166.69,walking
-0.113,0.042,-1.286,-48.767,-15.808,19.714,172.337,-5.57,166.476,walking
-0.025,0.042,-1.286,-48.767,-15.808,19.714,171.87,-5.427,166.262,walking
-0.025,-0.075,-1.095,-51.575,-38.635,21.973,171.398,-5.175,166.014,walking
0.086,-0.075,-1.095,-51.575,-38.635,21.973,170.92,-4.807,165.74,walking
0.086,-0.176,-0.93,-48.279,-46.997,21.301,170.469,-4.406,165.454,walking
0.189,-0.176,-0.93,-48.279,-46.997,21.301,170.041,-3.966,165.163,walking
0.189,-0.286,-0.953,-40.649,-43.945,13.916,169.656,-3.543,164.91,walking
0.189,-0.286,-0.953,-40.649,-43.945,13.916,169.321,-3.137,164.696,walking
0.188,-0.286,-0.953,-40.649,-43.945,13.916,168.992,-2.736,164.482,walking
0.188,-0.378,-1.01,-21.179,-36.377,15.503,168.871,-2.422,164.262,walking
0.053,-0.378,-1.01,-21.179,-36.377,15.503,168.761,-2.115,164.042,walking
0.053,-0.38,-0.903,5.31,-31.311,26.489,168.926,-1.873,163.729,walking
-0.083,-0.38,-0.903,5.31,-31.311,26.489,169.096,-1.637,163.416,walking
-0.083,-0.297,-0.866,33.447,-28.076,33.936,169.557,-1.439,163.043,walking
-0.112,-0.297,-0.866,33.447,-28.076,33.936,170.013,-1.236,162.664,walking
-0.112,-0.202,-0.874,55.908,-32.043,33.875,170.695,-0.989,162.285,walking
-0.141,-0.202,-0.874,55.908,-32.043,33.875,171.37,-0.725,161.906,walking
-0.141,-0.109,-0.916,72.449,-34.485,26.489,172.205,-0.423,161.603,walking
-0.196,-0.109,-0.916,72.449,-34.485,26.489,173.035,-0.115,161.301,walking
-0.196,0.007,-0.971,84.839,-36.072,17.7,173.974,0.225,161.093,walking
-0.205,0.007,-0.971,84.839,-36.072,17.7,174.897,0.577,160.889,walking
-0.205,0.135,-1.036,88.013,-38.269,14.587,175.842,0.961,160.724,walking
-0.056,0.135,-1.036,88.013,-38.269,14.587,176.77,1.351,160.56,walking
-0.056,0.234,-1.089,80.017,-42.236,31.982,177.594,1.769,160.23,walking
0.026,0.234,-1.089,80.017,-42.236,31.982,178.401,2.192,159.906,walking
0.026,0.246,-1.129,63.843,-35.583,54.993,179.028,2.543,159.357,walking
-0.098,0.246,-1.129,63.843,-35.583,54.993,179.637,2.895,158.813,walking
-0.098,0.186,-1.089,37.903,-32.715,64.27,179.967,3.219,158.176,walking
-0.215,0.186,-1.089,37.903,-32.715,64.27,-179.703,3.543,157.544,walking
-0.215,0.084,-1.049,12.756,-52.063,63.721,-179.643,4.065,156.918,walking
-0.119,0.084,-1.049,12.756,-52.063,63.721,-179.583,4.592,156.292,walking
-0.119,-0.006,-1.08,0.061,-78.003,56.763,-179.654,5.372,155.737,walking
0.055,-0.006,-1.08,0.061,-78.003,56.763,-179.731,6.152,155.176,walking
0.055,-0.088,-1.034,2.075,-86.304,45.959,-179.775,7.004,154.726,walking
0.091,-0.088,-1.034,2.075,-86.304,45.959,-179.824,7.844,154.276,walking
0.091,-0.118,-0.917,10.986,-68.481,25.33,-179.753,8.498,154.028,walking
0.01,-0.118,-0.917,10.986,-68.481,25.33,-179.687,9.146,153.781,walking
0.01,-0.068,-0.856,20.02,-43.457,8.118,-179.495,9.536,153.71,walking
-0.109,-0.068,-0.856,20.02,-43.457,8.118,-179.308,9.921,153.644,walking
-0.109,-0.012,-0.907,23.56,-19.592,6.47,-179.083,10.069,153.589,walking
-0.165,-0.012,-0.907,23.56,-19.592,6.47,-178.857,10.217,153.534,walking
-0.165,-0.024,-1.027,11.78,-1.16,13.367,-178.77,10.19,153.408,walking
-0.296,-0.024,-1.027,11.78,-1.16,13.367,-178.676,10.168,153.276,walking
-0.296,-0.069,-1.082,-13.977,13.245,13.184,-178.841,10.003,153.149,walking
-0.452,-0.069,-1.082,-13.977,13.245,13.184,-179.0,9.849,153.018,walking
-0.452,-0.114,-1.142,-32.41,20.081,14.832,-179.341,9.641,152.875,walking
-0.336,-0.114,-1.142,-32.41,20.081,14.832,-179.681,9.437,152.732,walking
-0.336,-0.212,-1.202,-31.616,14.282,37.415,179.956,9.3,152.358,walking
-0.12,-0.212,-1.202,-31.616,14.282,37.415,179.599,9.168,151.985,walking
-0.12,-0.261,-1.003,-28.259,18.311,64.636,179.247,8.987,151.342,walking
-0.064,-0.261,-1.003,-28.259,18.311,64.636,178.907,8.8,150.694,walking
-0.064,-0.257,-0.792,-20.508,26.611,75.562,178.632,8.525,149.941,walking
-0.053,-0.257,-0.792,-20.508,26.611,75.562,178.374,8.245,149.194,walking
-0.053,-0.202,-0.854,-7.019,31.189,88.745,178.237,7.916,148.31,walking
-0.103,-0.202,-0.854,-7.019,31.189,88.745,178.11,7.575,147.431,walking
-0.103,-0.089,-0.986,-0.916,35.095,107.3,178.022,7.196,146.371,walking
-0.182,-0.089,-0.986,-0.916,35.095,107.3,177.946,6.812,145.305,walking
-0.182,0.028,-0.984,-2.502,36.255,110.291,177.852,6.422,144.212,walking
-0.231,0.028,-0.984,-2.502,36.255,110.291,177.759,6.031,143.124,walking
-0.231,0.112,-0.942,-10.498,30.64,100.647,177.599,5.702,142.125,walking
-0.234,0.112,-0.942,-10.498,30.64,100.647,177.435,5.372,141.13,walking
-0.234,0.154,-0.961,-21.118,19.165,95.276,177.171,5.164,140.186,walking
-0.251,0.154,-0.961,-21.118,19.165,95.276,176.907,4.955,139.246,walking
-0.251,0.144,-1.017,-33.752,2.625,95.093,176.512,4.905,138.296,walking
-0.245,0.144,-1.017,-33.752,2.625,95.093,176.116,4.856,137.346,walking
-0.245,0.138,-1.128,-51.941,-21.179,97.595,175.534,5.032,136.357,walking
-0.194,0.138,-1.128,-51.941,-21.179,97.595,174.941,5.197,135.363,walking
-0.194,0.118,-1.262,-67.078,-46.082,100.464,174.194,5.598,134.319,walking
-0.141,0.118,-1.262,-67.078,-46.082,100.464,173.441,5.977,133.27,walking
-0.141,0.063,-1.244,-76.538,-67.81,97.046,172.59,6.553,132.22,walking
-0.116,0.063,-1.244,-76.538,-67.81,97.046,171.727,7.108,131.16,walking
-0.116,0.016,-1.078,-77.82,-90.027,87.402,170.859,7.877,130.155,walking
-0.092,0.016,-1.078,-77.82,-90.027,87.402,169.98,8.624,129.133,walking
-0.092,0.004,-0.976,-65.857,-113.586,75.806,169.217,9.602,128.177,walking
-0.026,0.004,-0.976,-65.857,-113.586,75.806,168.442,10.558,127.205,walking
-0.026,0.014,-0.973,-48.096,-125.916,56.03,167.866,11.656,126.392,walking
-0.003,0.014,-0.973,-48.096,-125.916,56.03,167.272,12.739,125.568,walking
-0.003,0.023,-0.924,-27.954,-114.685,31.067,166.932,13.744,125.008,walking
-0.062,0.023,-0.924,-27.954,-114.685,31.067,166.58,14.744,124.442,walking
-0.062,-0.019,-0.734,-3.113,-82.52,2.197,166.564,15.485,124.239,walking
-0.164,-0.019,-0.734,-3.113,-82.52,2.197,166.547,16.227,124.036,walking
-0.164,-0.073,-0.646,20.569,-41.565,-33.752,166.899,16.65,124.299,walking
-0.156,-0.073,-0.646,20.569,-41.565,-33.752,167.256,17.073,124.568,walking
-0.156,0.012,-0.829,48.767,-7.202,-51.88,167.97,17.194,125.107,walking
-0.138,0.012,-0.829,48.767,-7.202,-51.88,168.679,17.314,125.645,walking
-0.138,0.17,-1.158,71.228,45.959,-24.109,169.552,16.853,126.002,walking
-0.456,0.17,-1.158,71.228,45.959,-24.109,170.409,16.392,126.348,walking
-0.456,0.293,-1.274,53.406,83.008,27.649,170.942,15.485,126.222,walking
-0.677,0.293,-1.274,53.406,83.008,27.649,171.464,14.595,126.085,walking
-0.677,0.341,-0.929,24.658,70.068,35.034,171.661,13.837,125.843,walking
-0.58,0.341,-0.929,24.658,70.068,35.034,171.854,13.107,125.601,walking
-0.58,0.382,-0.725,-25.452,52.307,-10.559,171.639,12.629,125.799,walking
-0.354,0.382,-0.725,-25.452,52.307,-10.559,171.414,12.167,125.997,walking
-0.354,0.337,-0.757,-61.401,28.198,-50.476,170.898,12.008,126.563,walking
-0.182,0.337,-0.757,-61.401,28.198,-50.476,170.381,11.86,127.134,walking
-0.182,0.195,-0.865,-71.106,17.395,-70.251,169.799,11.854,127.881,walking
-0.104,0.195,-0.865,-71.106,17.395,-70.251,169.228,11.849,128.633,walking
-0.104,0.05,-0.93,-61.157,13.306,-72.632,168.712,11.871,129.391,walking
-0.115,0.05,-0.93,-61.157,13.306,-72.632,168.256,11.915,130.161,walking
-0.115,-0.062,-0.991,-35.889,16.663,-59.082,167.921,11.931,130.864,walking
-0.198,-0.062,-0.991,-35.889,16.663,-59.082,167.706,11.909,131.501,walking
-0.198,-0.152,-0.974,-2.258,20.142,-42.419,167.657,11.854,132.056,walking
-0.291,-0.152,-0.974,-2.258,20.142,-42.419,167.767,11.761,132.534,walking
-0.291,-0.145,-0.99,36.438,15.869,-33.02,168.069,11.678,132.962,walking
-0.309,-0.145,-0.99,36.438,15.869,-33.02,168.558,11.607,133.336,walking
-0.309,-0.052,-1.153,71.411,-0.061,-30.762,169.217,11.607,133.682,walking
-0.322,-0.052,-1.153,71.411,-0.061,-30.762,170.041,11.684,134.0,walking
-0.322,0.03,-1.217,90.393,-25.208,-26.184,170.953,11.871,134.275,walking
-0.328,0.03,-1.217,90.393,-25.208,-26.184,171.947,12.173,134.511,walking
-0.328,0.135,-1.146,83.679,-52.307,-11.597,172.881,12.596,134.665,walking
-0.289,0.135,-1.146,83.679,-52.307,-11.597,173.754,13.14,134.731,walking
-0.289,0.264,-1.015,67.627,-73.303,14.526,174.512,13.771,134.665,walking
-0.274,0.264,-1.015,67.627,-73.303,14.526,175.144,14.496,134.462,walking
-0.274,0.276,-0.921,52.307,-83.008,35.645,175.655,15.255,134.149,walking
-0.273,0.276,-0.921,52.307,-83.008,35.645,176.05,16.051,133.731,walking
-0.273,0.194,-0.799,33.875,-86.304,33.203,176.342,16.864,133.325,walking
-0.16,0.194,-0.799,33.875,-86.304,33.203,176.539,17.693,132.935,walking
-0.16,0.117,-0.775,16.174,-78.796,21.667,176.66,18.484,132.605,walking
0.047,0.117,-0.775,16.174,-78.796,21.667,176.704,19.237,132.336,walking
0.047,0.021,-1.025,10.62,-49.377,8.972,176.743,19.836,132.144,walking
0.087,0.021,-1.025,10.62,-49.377,8.972,176.781,20.281,132.028,walking
0.087,-0.02,-1.194,5.371,8.057,3.357,176.819,20.429,131.957,walking
-0.252,-0.02,-1.194,5.371,8.057,3.357,176.847,20.281,131.935,walking
-0.252,0.042,-1.063,-3.357,68.237,34.18,176.786,19.819,131.77,walking
-0.54,0.042,-1.063,-3.357,68.237,34.18,176.638,19.056,131.457,walking
-0.54,0.066,-0.859,2.686,74.768,93.628,176.429,18.254,130.842,walking
-0.453,0.066,-0.859,2.686,74.768,93.628,176.171,17.413,129.919,walking
-0.453,0.02,-0.892,26.611,60.12,112.488,176.012,16.65,128.903,walking
-0.316,0.02,-0.892,26.611,60.12,112.488,175.963,15.963,127.787,walking
-0.316,-0.023,-1.047,37.781,51.147,89.539,176.017,15.342,126.793,walking
-0.236,-0.023,-1.047,37.781,51.147,89.539,176.166,14.777,125.914,walking
-0.236,-0.031,-1.044,28.381,38.025,59.143,176.32,14.293,125.189,walking
-0.188,-0.031,-1.044,28.381,38.025,59.143,176.468,13.887,124.612,walking
-0.188,0.027,-0.996,8.484,31.555,46.021,176.539,13.519,124.107,walking
-0.261,0.027,-0.996,8.484,31.555,46.021,176.528,13.184,123.662,walking
-0.261,0.117,-0.938,-15.686,29.053,53.04,176.391,12.859,123.184,walking
-0.353,0.117,-0.938,-15.686,29.053,53.04,176.127,12.552,122.668,walking
-0.353,0.166,-0.978,-40.833,12.634,71.777,175.715,12.31,122.058,walking
-0.377,0.166,-0.978,-40.833,12.634,71.777,175.161,12.151,121.344,walking
-0.377,0.152,-1.045,-64.209,-8.24,95.215,174.463,12.074,120.504,walking
-0.387,0.152,-1.045,-64.209,-8.24,95.215,173.628,12.079,119.537,walking
-0.387,0.122,-1.041,-70.374,-31.738,115.417,172.738,12.184,118.449,walking
-0.407,0.122,-1.041,-70.374,-31.738,115.417,171.793,12.371,117.241,walking
-0.407,0.067,-0.985,-57.434,-54.199,112.976,170.909,12.651,116.027,walking
-0.41,0.067,-0.985,-57.434,-54.199,112.976,170.085,13.03,114.802,walking
-0.41,-0.023,-0.97,-32.104,-76.599,80.872,169.42,13.53,113.708,walking
-0.303,-0.023,-0.97,-32.104,-76.599,80.872,168.909,14.161,112.747,walking
-0.303,-0.094,-0.935,-9.094,-84.229,31.189,168.563,14.865,112.022,walking
-0.238,-0.094,-0.935,-9.094,-84.229,31.189,168.398,15.65,111.539,walking
-0.238,-0.089,-0.783,2.686,-78.796,-8.484,168.344,16.441,111.264,walking
-0.167,-0.089,-0.783,2.686,-78.796,-8.484,168.409,17.243,111.193,walking
-0.167,-0.049,-0.619,14.832,-73.181,-19.287,168.558,18.018,111.187,walking
-0.019,-0.049,-0.619,14.832,-73.181,-19.287,168.783,18.776,111.248,walking
-0.019,0.055,-0.636,26.794,-61.829,-6.042,169.058,19.451,111.259,walking
0.193,0.055,-0.636,26.794,-61.829,-6.042,169.365,20.056,111.215,walking
0.193,0.164,-1.016,35.278,-29.297,15.686,169.684,20.462,111.094,walking
0.239,0.164,-1.016,35.278,-29.297,15.686,170.013,20.676,110.891,walking
0.239,0.126,-1.276,45.227,46.692,23.376,170.392,20.49,110.72,walking
-0.048,0.126,-1.276,45.227,46.692,23.376,170.826,19.913,110.577,walking
-0.048,0.002,-1.236,26.733,105.347,-23.01,171.266,19.078,110.715,walking
-0.523,0.002,-1.236,26.733,105.347,-23.01,171.694,17.99,111.138,walking
-0.523,0.045,-1.108,-7.263,108.337,-65.491,172.013,16.924,111.775,walking
-0.748,0.045,-1.108,-7.263,108.337,-65.491,172.211,15.886,112.621,walking
-0.748,0.091,-1.0,-12.695,70.74,-47.18,172.326,15.046,113.335,walking
-0.442,0.091,-1.0,-12.695,70.74,-47.18,172.375,14.398,113.928,walking
-0.442,-0.008,-1.117,3.357,39.734,-15.869,172.458,13.898,114.335,walking
-0.275,-0.008,-1.117,3.357,39.734,-15.869,172.568,13.535,114.56,walking
-0.275,-0.083,-1.063,19.958,30.151,-8.118,172.755,13.222,114.736,walking
-0.272,-0.083,-1.063,19.958,30.151,-8.118,173.013,12.953,114.868,walking
-0.272,-0.073,-1.013,39.49,26.184,-20.935,173.386,12.711,115.06,walking
-0.33,-0.073,-1.013,39.49,26.184,-20.935,173.87,12.491,115.307,walking
-0.33,-0.01,-1.051,73.12,20.935,-37.231,174.534,12.31,115.637,walking
-0.43,-0.01,-1.051,73.12,20.935,-37.231,175.38,12.156,116.043,walking
-0.43,0.079,-1.049,95.337,5.066,-49.866,176.336,12.085,116.505,walking
-0.443,0.079,-1.049,95.337,5.066,-49.866,177.413,12.09,117.026,walking
-0.443,0.215,-0.891,78.552,-21.606,-28.87,178.369,12.217,117.433,walking
-0.334,0.215,-0.891,78.552,-21.606,-28.87,179.209,12.475,117.735,walking
-0.334,0.308,-0.756,51.208,-36.133,24.78,179.846,12.805,117.762,walking
-0.278,0.308,-0.756,51.208,-36.133,24.78,-179.725,13.2,117.515,walking
-0.278,0.265,-0.771,29.846,-37.354,65.063,-179.467,13.607,117.07,walking
-0.272,0.265,-0.771,29.846,-37.354,65.063,-179.374,14.019,116.411,walking
-0.272,0.17,-0.714,4.395,-35.522,70.313,-179.423,14.425,115.73,walking
-0.104,0.17,-0.714,4.395,-35.522,70.313,-179.615,14.815,115.01,walking
-0.104,0.029,-0.684,-18.433,-33.142,51.086,-179.901,15.183,114.395,walking
-0.104,0.029,-0.684,-18.433,-33.142,51.086,179.72,15.535,113.873,walking
0.211,0.029,-0.684,-18.433,-33.142,51.086,179.346,15.875,113.346,walking
0.211,-0.022,-1.05,-26.55,-18.982,31.311,178.956,16.057,113.022,walking
0.286,-0.022,-1.05,-26.55,-18.982,31.311,178.572,16.216,112.692,walking
0.286,0.042,-1.347,-29.968,28.87,33.691,178.154,15.875,112.357,walking
-0.035,0.042,-1.347,-29.968,28.87,33.691,177.748,15.518,112.022,walking
-0.035,0.101,-1.227,-23.254,62.195,67.871,177.325,14.81,111.352,walking
-0.2,0.101,-1.227,-23.254,62.195,67.871,176.918,14.095,110.687,walking
-0.2,0.051,-1.251,11.169,67.688,126.709,176.721,13.299,109.429,walking
-0.216,0.051,-1.251,11.169,67.688,126.709,176.55,12.508,108.177,walking
-0.216,-0.089,-1.189,44.678,56.763,151.55,176.677,11.816,106.672,walking
-0.098,-0.089,-1.189,44.678,56.763,151.55,176.825,11.135,105.167,walking
-0.098,0.005,-1.09,46.265,48.218,125.488,177.056,10.558,103.925,walking
-0.02,0.005,-1.09,46.265,48.218,125.488,177.303,9.992,102.684,walking
-0.02,0.203,-1.001,42.542,44.739,98.938,177.561,9.481,101.706,walking
-0.037,0.203,-1.001,42.542,44.739,98.938,177.819,8.97,100.728,walking
-0.037,0.345,-0.844,32.043,42.175,82.214,178.0,8.503,99.921,walking
-0.085,0.345,-0.844,32.043,42.175,82.214,178.176,8.031,99.108,walking
-0.085,0.41,-0.856,-1.282,40.955,70.251,178.033,7.586,98.421,walking
-0.169,0.41,-0.856,-1.282,40.955,70.251,177.885,7.136,97.734,walking
-0.169,0.373,-0.962,-46.875,38.94,67.322,177.286,6.707,97.081,walking
-0.289,0.373,-0.962,-46.875,38.94,67.322,176.693,6.279,96.432,walking
-0.289,0.269,-0.994,-82.581,29.663,75.684,175.737,5.938,95.702,walking
-0.486,0.269,-0.994,-82.581,29.663,75.684,174.792,5.592,94.977,walking
-0.486,0.117,-0.953,-94.055,1.526,79.346,173.738,5.521,94.197,walking
-0.698,0.117,-0.953,-94.055,1.526,79.346,172.694,5.444,93.417,walking
-0.698,-0.099,-0.926,-77.637,-52.002,69.946,171.826,5.911,92.659,walking
-0.301,-0.099,-0.926,-77.637,-52.002,69.946,170.964,6.378,91.89,walking
-0.301,-0.216,-0.961,-47.18,-91.187,16.785,170.469,7.311,91.582,walking
0.078,-0.216,-0.961,-47.18,-91.187,16.785,169.98,8.234,91.269,walking
0.078,-0.196,-0.89,-17.639,-80.811,-39.551,169.882,9.141,91.527,walking
0.16,-0.196,-0.89,-17.639,-80.811,-39.551,169.794,10.031,91.785,walking
0.16,-0.111,-0.715,6.409,-54.688,-50.476,169.986,10.662,92.197,walking
0.147,-0.111,-0.715,6.409,-54.688,-50.476,170.184,11.283,92.62,walking
0.147,0.009,-0.567,24.109,-31.433,-33.691,170.541,11.635,92.922,walking
0.234,0.009,-0.567,24.109,-31.433,-33.691,170.898,11.97,93.219,walking
0.234,0.173,-0.822,38.696,-7.751,-8.362,171.343,12.019,93.307,walking
0.48,0.173,-0.822,38.696,-7.751,-8.362,171.788,12.052,93.395,walking
0.48,0.373,-1.534,35.889,35.645,-1.099,172.183,11.635,93.472,walking
0.336,0.373,-1.534,35.889,35.645,-1.099,172.568,11.195,93.543,walking
0.336,0.539,-1.692,27.771,120.667,1.343,172.875,9.91,93.697,walking
-0.207,0.539,-1.692,27.771,120.667,1.343,173.161,8.624,93.84,walking
-0.207,0.455,-1.134,4.883,151.367,-38.513,173.271,7.092,94.417,walking
-0.332,0.455,-1.134,4.883,151.367,-38.513,173.353,5.581,94.988,walking
-0.332,0.387,-1.136,-45.349,140.625,-101.074,172.969,4.268,96.174,walking
-0.203,0.387,-1.136,-45.349,140.625,-101.074,172.557,2.983,97.372,walking
-0.203,0.176,-1.167,-63.904,110.657,-124.512,171.947,2.049,98.767,walking
-0.033,0.176,-1.167,-63.904,110.657,-124.512,171.326,1.143,100.179,walking
-0.033,-0.048,-0.949,-66.284,80.2,-110.168,170.667,0.533,101.404,walking
0.104,-0.048,-0.949,-66.284,80.2,-110.168,170.008,-0.049,102.64,walking
0.104,-0.172,-0.817,-60.608,58.594,-72.51,169.404,-0.483,103.469,walking
0.203,-0.172,-0.817,-60.608,58.594,-72.51,168.816,-0.906,104.31,walking
0.203,-0.218,-0.837,-39.978,48.584,-28.564,168.442,-1.318,104.694,walking
0.16,-0.218,-0.837,-39.978,48.584,-28.564,168.08,-1.73,105.09,walking
0.16,-0.183,-0.892,-1.343,49.133,-6.287,168.118,-2.192,105.266,walking
-0.025,-0.183,-0.892,-1.343,49.133,-6.287,168.162,-2.659,105.436,walking
-0.025,-0.089,-0.97,56.824,57.495,-26.672,168.777,-3.164,105.826,walking
-0.244,-0.089,-0.97,56.824,57.495,-26.672,169.387,-3.669,106.205,walking
-0.244,0.029,-1.084,110.901,57.251,-92.041,170.491,-4.054,107.227,walking
-0.37,0.029,-1.084,110.901,57.251,-92.041,171.573,-4.444,108.232,walking
-0.37,0.253,-1.096,134.766,11.841,-112.427,172.875,-4.367,109.374,walking
-0.068,0.253,-1.096,134.766,11.841,-112.427,174.155,-4.307,110.511,walking
-0.068,0.401,-1.022,114.929,-28.809,-58.35,175.27,-3.911,111.077,walking
0.271,0.401,-1.022,114.929,-28.809,-58.35,176.369,-3.532,111.649,walking
0.271,0.384,-0.952,72.327,-21.545,3.784,177.072,-3.279,111.61,walking
0.212,0.384,-0.952,72.327,-21.545,3.784,177.759,-3.043,111.572,walking
0.212,0.36,-0.931,31.494,-4.211,29.175,178.039,-2.994,111.292,walking
-0.007,0.36,-0.931,31.494,-4.211,29.175,178.314,-2.95,111.006,walking
-0.007,0.295,-0.86,-0.854,4.028,24.536,178.253,-2.988,110.77,walking
-0.203,0.295,-0.86,-0.854,4.028,24.536,178.193,-3.027,110.539,walking
-0.203,0.105,-0.813,-21.362,-5.188,-15.747,177.907,-2.955,110.704,walking
-0.053,0.105,-0.813,-21.362,-5.188,-15.747,177.627,-2.873,110.869,walking
-0.053,-0.042,-0.785,-29.297,-28.198,-47.119,177.264,-2.549,111.335,walking
0.227,-0.042,-0.785,-29.297,-28.198,-47.119,176.913,-2.219,111.802,walking
0.227,-0.084,-0.808,-30.518,-26.489,-36.072,176.561,-1.923,112.154,walking
0.435,-0.084,-0.808,-30.518,-26.489,-36.072,176.226,-1.626,112.505,walking
0.435,-0.088,-1.092,-27.954,-3.418,-7.751,175.93,-1.599,112.588,walking
0.6,-0.088,-1.092,-27.954,-3.418,-7.751,175.649,-1.582,112.67,walking
0.6,-0.028,-1.675,-26.489,36.438,26.917,175.397,-2.0,112.44,walking
0.448,-0.028,-1.675,-26.489,36.438,26.917,175.15,-2.433,112.209,walking
0.448,-0.002,-1.592,-7.385,89.111,71.289,175.122,-3.422,111.583,walking
0.256,-0.002,-1.592,-7.385,89.111,71.289,175.111,-4.417,110.951,walking
0.256,-0.03,-1.308,6.836,111.511,112.183,175.287,-5.658,109.929,walking
