ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,label
2.956,-0.661,-0.552,4.578,-512.329,59.143,161.18,-27.147,106.37,running
2.956,-0.436,0.167,-2.258,-317.566,64.148,162.4,-23.335,103.799,running
2.013,-0.436,0.167,-2.258,-317.566,64.148,163.251,-20.533,101.7,running
2.013,-0.056,0.152,64.514,26.489,3.845,164.004,-19.374,100.563,running
0.935,-0.056,0.152,64.514,26.489,3.845,164.756,-19.83,100.289,running
0.935,-0.421,-0.141,111.633,92.102,-9.155,165.657,-20.627,100.201,running
0.974,-0.421,-0.141,111.633,92.102,-9.155,166.74,-21.742,100.267,running
0.974,-0.737,-0.375,163.757,138.489,-4.7,168.074,-23.093,100.355,running
0.841,-0.737,-0.375,163.757,138.489,-4.7,169.673,-24.692,100.437,running
0.841,-0.795,-0.742,217.407,182.495,3.967,171.563,-26.51,100.464,running
0.872,-0.795,-0.742,217.407,182.495,3.967,173.754,-28.548,100.393,running
0.872,-0.642,-2.104,234.68,32.532,36.926,176.193,-29.833,99.959,running
1.374,-0.642,-2.104,234.68,32.532,36.926,178.852,-30.333,99.196,running
1.374,0.324,-3.306,104.492,-66.65,-61.523,-179.429,-30.289,98.965,running
1.642,0.324,-3.306,104.492,-66.65,-61.523,-178.687,-29.713,99.3,running
1.642,1.177,-1.791,-7.935,-67.749,-28.687,-178.44,-29.114,99.437,running
1.549,1.177,-1.791,-7.935,-67.749,-28.687,-178.693,-28.493,99.393,running
1.549,0.829,-0.75,-21.545,32.043,38.574,-178.852,-28.361,98.954,running
1.042,0.829,-0.75,-21.545,32.043,38.574,-178.918,-28.718,98.124,running
1.042,0.454,-1.258,-34.485,161.194,77.576,-178.945,-29.713,97.059,running
0.594,0.454,-1.258,-34.485,161.194,77.576,-178.89,-31.339,95.74,running
0.594,0.155,-1.823,-117.676,185.303,115.356,-179.099,-33.063,94.175,running
0.594,0.155,-1.823,-117.676,185.303,115.356,-179.539,-34.898,92.373,running
0.256,0.155,-1.823,-117.676,185.303,115.356,-179.907,-36.722,90.544,running
0.256,0.207,-1.809,-195.435,133.179,232.117,179.89,-38.013,87.226,running
-0.037,0.207,-1.809,-195.435,133.179,232.117,179.786,-39.293,83.859,running
-0.037,0.384,-1.563,-225.83,63.965,281.433,179.868,-39.864,79.805,running
-0.196,0.384,-1.563,-225.83,63.965,281.433,-179.995,-40.408,75.718,running
-0.196,0.22,-1.454,-217.834,-42.542,221.191,179.72,-39.88,72.422,running
-0.121,0.22,-1.454,-217.834,-42.542,221.191,179.412,-39.348,69.142,running
-0.121,0.168,-1.644,-203.918,-149.414,103.455,178.264,-37.755,67.385,running
0.135,0.168,-1.644,-203.918,-149.414,103.455,177.1,-36.178,65.616,running
0.135,0.105,-1.474,-143.982,-190.369,-3.662,175.776,-34.162,65.121,running
0.203,0.105,-1.474,-143.982,-190.369,-3.662,174.479,-32.157,64.589,running
0.203,-0.158,-0.88,-71.045,-183.105,-31.616,173.754,-30.212,64.352,running
0.288,-0.158,-0.88,-71.045,-183.105,-31.616,173.046,-28.279,64.094,running
0.288,-0.452,-0.472,-28.442,-159.424,-41.321,172.716,-26.592,63.962,running
0.34,-0.452,-0.472,-28.442,-159.424,-41.321,172.403,-24.917,63.825,running
0.34,-0.581,-0.311,1.526,-112.671,-73.486,172.233,-23.687,64.1,running
0.19,-0.581,-0.311,1.526,-112.671,-73.486,172.09,-22.473,64.374,running
0.19,-0.018,0.186,18.311,-125.793,-78.125,172.112,-21.138,64.677,running
0.21,-0.018,0.186,18.311,-125.793,-78.125,172.145,-19.814,64.984,running
0.21,0.385,0.0,25.94,-122.803,-37.781,172.381,-18.589,64.88,running
0.161,0.385,0.0,25.94,-122.803,-37.781,172.595,-17.369,64.781,running
0.161,0.532,-0.214,-6.958,-70.74,6.104,172.573,-16.716,64.303,running
0.165,0.532,-0.214,-6.958,-70.74,6.104,172.518,-16.062,63.825,running
0.165,0.508,-0.215,-32.959,-49.622,16.235,172.2,-15.617,63.27,running
0.146,0.508,-0.215,-32.959,-49.622,16.235,171.854,-15.167,62.715,running
0.146,0.35,-0.095,-43.823,-13.306,-8.423,171.304,-15.035,62.463,running
0.012,0.35,-0.095,-43.823,-13.306,-8.423,170.739,-14.903,62.21,running
0.012,0.063,0.131,-51.025,21.179,-46.814,169.98,-15.04,62.413,running
0.078,0.063,0.131,-51.025,21.179,-46.814,169.211,-15.178,62.617,running
0.078,-0.277,0.382,-46.387,27.954,-68.604,168.426,-15.348,63.062,running
0.25,-0.277,0.382,-46.387,27.954,-68.604,167.635,-15.551,63.512,running
0.25,-0.574,0.541,-3.601,62.561,-82.031,167.217,-16.139,64.21,running
0.318,-0.574,0.541,-3.601,62.561,-82.031,166.877,-16.864,65.017,running
0.318,-0.682,0.205,78.674,116.394,-80.933,167.509,-18.155,66.072,running
0.342,-0.682,0.205,78.674,116.394,-80.933,168.239,-19.446,67.126,running
0.342,-0.332,-0.623,154.297,86.243,-84.106,169.689,-20.429,68.071,running
1.474,-0.332,-0.623,154.297,86.243,-84.106,171.085,-21.412,68.939,running
1.474,0.063,-2.591,185.791,-32.166,11.719,173.106,-21.302,68.505,running
2.107,0.063,-2.591,185.791,-32.166,11.719,175.067,-21.138,68.049,running
2.107,0.166,-3.19,257.263,163.635,152.71,178.226,-22.961,66.193,running
1.938,0.166,-3.19,257.263,163.635,152.71,-178.539,-24.675,64.204,running
1.938,0.644,-1.983,147.217,178.833,102.417,-176.583,-26.472,62.661,running
0.843,0.644,-1.983,147.217,178.833,102.417,-174.584,-28.213,61.029,running
0.843,0.916,-1.427,48.096,224.609,-17.578,-174.155,-30.476,60.645,running
0.229,0.916,-1.427,48.096,224.609,-17.578,-173.732,-32.717,60.249,running
0.229,0.47,-1.332,-18.311,173.096,-5.493,-173.914,-34.409,59.766,running
0.194,0.47,-1.332,-18.311,173.096,-5.493,-174.089,-36.085,59.288,running
0.194,0.244,-1.875,-118.591,60.791,124.878,-174.391,-36.486,57.349,running
0.26,0.244,-1.875,-118.591,60.791,124.878,-174.661,-36.887,55.404,running
0.26,0.294,-1.116,-192.688,-45.532,276.855,-174.639,-36.079,51.707,running
0.533,0.294,-1.116,-192.688,-45.532,276.855,-174.672,-35.272,48.054,running
0.533,0.415,-1.168,-196.533,-66.589,285.767,-174.765,-34.25,44.352,running
0.502,0.415,-1.168,-196.533,-66.589,285.767,-174.941,-33.245,40.693,running
0.502,-0.18,-0.94,-207.947,-33.63,267.395,-175.375,-32.602,37.249,running
0.562,-0.18,-0.94,-207.947,-33.63,267.395,-175.842,-31.987,33.827,running
0.562,-0.576,-0.792,-228.088,4.822,228.088,-176.743,-31.833,30.839,running
0.156,-0.576,-0.792,-228.088,4.822,228.088,-177.632,-31.723,27.856,running
0.156,-0.358,-0.211,-217.651,37.659,174.561,-178.715,-32.014,25.488,running
-0.288,-0.358,-0.211,-217.651,37.659,174.561,-179.775,-32.338,23.126,running
-0.288,-0.101,-0.057,-185.12,20.508,120.728,179.165,-32.52,21.396,running
-0.479,-0.101,-0.057,-185.12,20.508,120.728,178.132,-32.712,19.671,running
-0.479,-0.133,-0.285,-142.944,28.992,30.396,176.957,-32.964,19.023,running
-0.563,-0.133,-0.285,-142.944,28.992,30.396,175.809,-33.201,18.369,running
-0.563,-0.217,-0.594,-78.796,-18.738,-26.428,174.979,-32.899,18.347,running
-0.485,-0.217,-0.594,-78.796,-18.738,-26.428,174.188,-32.569,18.309,running
-0.485,-0.197,-0.65,-22.156,-68.054,-23.315,174.029,-31.734,18.166,running
-0.567,-0.197,-0.65,-22.156,-68.054,-23.315,173.892,-30.888,18.023,running
-0.567,0.035,-0.65,4.7,-86.365,-42.114,173.936,-29.817,18.067,running
-0.444,0.035,-0.65,4.7,-86.365,-42.114,173.979,-28.729,18.116,running
-0.444,0.034,-0.826,33.264,-165.405,-75.562,174.183,-26.812,18.452,running
-0.013,0.034,-0.826,33.264,-165.405,-75.562,174.397,-24.895,18.792,running
-0.013,0.047,-1.145,57.861,-262.817,-60.547,174.957,-22.044,18.891,running
1.146,0.047,-1.145,57.861,-262.817,-60.547,175.512,-19.215,19.017,running
1.146,0.166,-2.577,75.623,-301.086,7.019,176.435,-16.111,18.457,running
2.007,0.166,-2.577,75.623,-301.086,7.019,177.297,-13.052,17.963,running
2.007,0.097,-2.246,60.974,-92.834,24.231,177.984,-12.129,17.424,running
2.054,0.097,-2.246,60.974,-92.834,24.231,178.643,-11.239,16.908,running
2.054,-0.309,-1.703,34.607,-53.894,-78.003,178.824,-10.75,17.457,running
3.113,-0.309,-1.703,34.607,-53.894,-78.003,179.006,-10.294,18.007,running
3.113,-0.979,-2.498,18.86,-72.51,-52.063,179.088,-9.695,18.303,running
2.264,-0.979,-2.498,18.86,-72.51,-52.063,179.182,-9.124,18.611,running
2.264,-1.283,-2.01,-24.414,176.575,-27.588,178.885,-11.052,18.715,running
0.67,-1.283,-2.01,-24.414,176.575,-27.588,178.594,-12.986,18.836,running
0.67,-0.939,-1.828,-14.526,190.979,5.249,178.489,-15.051,18.633,running
0.067,-0.939,-1.828,-14.526,190.979,5.249,178.396,-17.1,18.424,running
0.067,-0.672,-1.415,-39.001,94.91,-42.786,177.929,-18.155,18.688,running
-0.064,-0.672,-1.415,-39.001,94.91,-42.786,177.462,-19.193,18.962,running
-0.064,-0.406,-0.974,-85.144,10.315,-48.95,176.534,-19.369,19.265,running
-0.075,-0.406,-0.974,-85.144,10.315,-48.95,175.611,-19.528,19.567,running
-0.075,-0.338,-0.778,-77.332,-45.349,24.658,174.88,-19.424,19.457,running
0.042,-0.338,-0.778,-77.332,-45.349,24.658,174.331,-19.072,18.929,running
0.042,-0.553,-0.671,-38.269,-73.608,84.229,174.089,-18.611,18.067,running
0.166,-0.553,-0.671,-38.269,-73.608,84.229,174.15,-18.04,16.886,running
0.166,-0.815,-0.577,-12.817,-74.524,102.783,174.364,-17.468,15.617,running
0.205,-0.815,-0.577,-12.817,-74.524,102.783,174.738,-16.897,14.26,running
0.205,-0.624,-0.572,24.536,-56.763,117.432,175.309,-16.419,12.849,running
0.103,-0.624,-0.572,24.536,-56.763,117.432,176.078,-16.018,11.382,running
0.103,-0.277,-0.689,67.322,-32.349,125.488,177.067,-15.721,9.893,running
-0.03,-0.277,-0.689,67.322,-32.349,125.488,178.259,-15.518,8.377,running
-0.03,-0.051,-0.646,79.041,-31.128,128.845,179.5,-15.293,6.855,running
-0.073,-0.051,-0.646,79.041,-31.128,128.845,-179.209,-15.029,5.323,running
-0.073,-0.072,-0.681,77.637,-39.124,133.423,-177.946,-14.689,3.774,running
-0.064,-0.072,-0.681,77.637,-39.124,133.423,-176.71,-14.271,2.219,running
-0.064,-0.269,-0.709,59.082,-65.857,133.545,-175.594,-13.683,0.687,running
0.103,-0.269,-0.709,59.082,-65.857,133.545,-174.6,-12.931,-0.813,running
0.103,-0.572,-1.043,38.94,-130.981,187.805,-173.677,-11.799,-2.538,running
0.549,-0.572,-1.043,38.94,-130.981,187.805,-172.859,-10.3,-4.471,running
0.549,-0.826,-1.487,-10.559,-181.274,278.503,-172.271,-8.476,-6.79,running
0.873,-0.826,-1.487,-10.559,-181.274,278.503,-171.964,-6.35,-9.492,running
0.873,-1.237,-1.445,-75.684,-137.451,310.181,-172.051,-4.427,-12.36,running
1.008,-1.237,-1.445,-75.684,-137.451,310.181,-172.524,-2.747,-15.408,running
1.008,-1.913,-1.022,-65.247,-67.322,256.165,-173.018,-1.494,-18.226,running
0.945,-1.913,-1.022,-65.247,-67.322,256.165,-173.48,-0.659,-20.819,running
0.945,-1.933,-1.068,41.26,-69.092,164.49,-173.425,0.093,-22.945,running
1.073,-1.933,-1.068,41.26,-69.092,164.49,-172.848,0.818,-24.598,running
1.073,-1.257,-2.139,162.537,-48.218,61.89,-171.667,1.379,-25.741,running
0.679,-1.257,-2.139,162.537,-48.218,61.89,-169.898,1.785,-26.373,running
0.679,-0.619,-2.751,153.931,39.185,3.723,-168.19,1.73,-26.785,running
-0.231,-0.619,-2.751,153.931,39.185,3.723,-166.553,1.203,-27.021,running
-0.231,-0.063,-2.147,84.045,22.339,34.607,-165.284,0.813,-27.394,running
-0.951,-0.063,-2.147,84.045,22.339,34.607,-164.394,0.571,-27.911,running
-0.951,0.12,-1.615,-45.776,-66.589,80.933,-164.163,0.846,-28.537,running
-1.322,0.12,-1.615,-45.776,-66.589,80.933,-164.603,1.631,-29.268,running
-1.322,-0.293,-1.332,-180.115,-206.299,89.05,-165.718,3.109,-29.872,running
-1.012,-0.293,-1.332,-180.115,-206.299,89.05,-167.509,5.279,-30.388,running
-1.012,-0.697,-1.401,-225.525,-349.487,57.434,-169.503,8.113,-30.685,running
0.126,-0.697,-1.401,-225.525,-349.487,57.434,-171.694,11.613,-30.806,running
0.126,-0.74,-1.226,-208.008,-370.667,105.957,-173.87,15.233,-31.289,running
0.35,-0.74,-1.226,-208.008,-370.667,105.957,-176.078,18.935,-32.157,running
0.35,-0.864,-0.63,-157.349,-258.057,154.236,-178.22,22.022,-33.464,running
0.155,-0.864,-0.63,-157.349,-258.057,154.236,179.687,24.489,-35.178,running
0.155,-0.857,-0.08,-78.125,-192.81,156.738,177.907,26.548,-37.007,running
0.237,-0.857,-0.08,-78.125,-192.81,156.738,176.462,28.229,-38.914,running
0.237,-0.711,0.113,13.611,-156.616,159.424,175.424,29.674,-40.869,running
0.365,-0.711,0.113,13.611,-156.616,159.424,174.809,30.91,-42.852,running
0.365,-0.527,0.102,108.765,-114.929,166.26,174.633,31.904,-44.863,running
0.408,-0.527,0.102,108.765,-114.929,166.26,174.908,32.69,-46.89,running
0.408,-0.354,-0.099,186.157,-56.152,152.771,175.622,33.184,-48.79,running
0.248,-0.354,-0.099,186.157,-56.152,152.771,176.781,33.415,-50.565,running
0.248,-0.193,-0.411,238.403,-2.014,135.376,178.27,33.398,-52.202,running
0.108,-0.193,-0.411,238.403,-2.014,135.376,-179.929,33.151,-53.712,running
0.108,-0.072,-0.75,264.648,38.94,125.366,-177.979,32.739,-55.173,running
-0.027,-0.072,-0.75,264.648,38.94,125.366,-175.897,32.168,-56.596,running
-0.027,0.004,-0.867,265.93,63.11,113.464,-173.804,31.52,-57.986,running
-0.127,0.004,-0.867,265.93,63.11,113.464,-171.711,30.795,-59.343,running
-0.127,0.161,-0.703,229.98,43.274,116.516,-169.821,30.229,-60.721,running
0.087,0.161,-0.703,229.98,43.274,116.516,-168.14,29.806,-62.117,running
0.087,0.17,-1.368,203.674,14.221,128.174,-166.641,29.586,-63.556,running
0.455,0.17,-1.368,203.674,14.221,128.174,-165.317,29.548,-65.023,running
0.455,0.156,-2.649,167.297,60.608,110.535,-164.196,29.295,-66.473,running
0.067,0.156,-2.649,167.297,60.608,110.535,-163.262,28.812,-67.901,running
0.067,0.323,-1.744,59.021,78.918,116.516,-162.916,28.268,-69.395,running
-0.051,0.323,-1.744,59.021,78.918,116.516,-163.13,27.653,-70.944,running
-0.051,0.335,-1.501,3.235,64.819,133.606,-163.647,27.131,-72.554,running
-0.091,0.335,-1.501,3.235,64.819,133.606,-164.46,26.686,-74.218,running
-0.091,0.067,-1.755,-28.931,48.218,130.005,-165.405,26.307,-75.828,running
-0.3,0.067,-1.755,-28.931,48.218,130.005,-166.465,25.977,-77.382,running
-0.3,-0.069,-1.533,-32.288,14.404,107.605,-167.459,25.774,-78.755,running
-0.415,-0.069,-1.533,-32.288,14.404,107.605,-168.387,25.703,-79.969,running
-0.415,-0.173,-1.346,-14.709,-34.729,79.834,-169.129,25.834,-80.969,running
-0.374,-0.173,-1.346,-14.709,-34.729,79.834,-169.689,26.18,-81.777,running
-0.374,-0.215,-1.275,2.563,-72.815,68.298,-170.123,26.702,-82.485,running
-0.237,-0.215,-1.275,2.563,-72.815,68.298,-170.425,27.4,-83.101,running
-0.237,-0.157,-1.186,20.386,-98.267,75.134,-170.656,28.229,-83.738,running
-0.083,-0.157,-1.186,20.386,-98.267,75.134,-170.81,29.185,-84.402,running
-0.083,-0.059,-1.078,32.593,-97.29,88.074,-170.953,30.135,-85.15,running
-0.009,-0.059,-1.078,32.593,-97.29,88.074,-171.09,31.091,-85.979,running
-0.009,0.072,-0.952,29.419,-80.2,92.957,-171.282,31.954,-86.869,running
0.045,0.072,-0.952,29.419,-80.2,92.957,-171.53,32.723,-87.814,running
0.045,0.207,-0.934,20.386,-55.969,88.318,-171.843,33.36,-88.764,running
-0.001,0.207,-0.934,20.386,-55.969,88.318,-172.216,33.865,-89.72,running
-0.001,0.295,-0.946,3.174,-27.1,72.144,-172.65,34.206,-90.615,running
-0.144,0.295,-0.946,3.174,-27.1,72.144,-173.139,34.382,-91.445,running
-0.144,0.315,-0.954,-23.499,-16.296,51.758,-173.71,34.486,-92.164,running
-0.144,0.315,-0.954,-23.499,-16.296,51.758,-174.353,34.519,-92.774,running
-0.268,0.315,-0.954,-23.499,-16.296,51.758,-175.007,34.547,-93.384,running
-0.268,0.289,-1.057,-47.241,-22.644,32.654,-175.759,34.623,-93.763,running
-0.354,0.289,-1.057,-47.241,-22.644,32.654,-176.523,34.706,-94.142,running
-0.354,0.184,-1.142,-64.575,-39.49,14.282,-177.319,34.942,-94.296,running
-0.458,0.184,-1.142,-64.575,-39.49,14.282,-178.121,35.178,-94.449,running
-0.458,0.007,-1.032,-75.562,-58.472,9.583,-178.989,35.612,-94.548,running
-0.519,0.007,-1.032,-75.562,-58.472,9.583,-179.857,36.046,-94.658,running
-0.519,-0.104,-0.805,-88.867,-80.017,5.859,179.171,36.705,-94.73,running
-0.434,-0.104,-0.805,-88.867,-80.017,5.859,178.204,37.365,-94.818,running
-0.434,-0.072,-0.719,-94.971,-102.966,1.343,177.204,38.26,-94.872,running
-0.268,-0.072,-0.719,-94.971,-102.966,1.343,176.199,39.155,-94.949,running
-0.268,0.06,-0.661,-79.285,-119.141,3.296,175.32,40.21,-95.092,running
-0.14,0.06,-0.661,-79.285,-119.141,3.296,174.419,41.254,-95.257,running
-0.14,0.189,-0.579,-53.711,-112.122,6.409,173.743,42.22,-95.482,running
-0.091,0.189,-0.579,-53.711,-112.122,6.409,173.04,43.171,-95.724,running
-0.091,0.296,-0.591,-41.26,-84.595,3.296,172.507,43.846,-95.9,running
-0.292,0.296,-0.591,-41.26,-84.595,3.296,171.953,44.517,-96.086,running
-0.292,0.348,-0.764,-33.569,-40.466,-9.155,171.645,44.758,-96.026,running
-0.694,0.348,-0.764,-33.569,-40.466,-9.155,171.326,45.005,-95.971,running
-0.694,0.234,-0.726,-18.799,-25.757,-20.203,171.277,45.132,-95.735,running
-0.883,0.234,-0.726,-18.799,-25.757,-20.203,171.227,45.28,-95.499,running
-0.883,0.103,-0.571,-7.874,-39.673,-27.161,171.337,45.588,-95.191,running
-0.664,0.103,-0.571,-7.874,-39.673,-27.161,171.453,45.917,-94.883,running
-0.664,0.059,-0.617,-1.465,-38.452,-30.823,171.672,46.252,-94.515,running
-0.503,0.059,-0.617,-1.465,-38.452,-30.823,171.903,46.593,-94.147,running
-0.503,0.079,-0.717,1.953,-20.691,-28.625,172.172,46.752,-93.768,running
-0.582,0.079,-0.717,1.953,-20.691,-28.625,172.447,46.917,-93.384,running
-0.582,0.144,-0.752,-0.732,-5.859,-25.818,172.689,46.928,-93.016,running
-0.678,0.144,-0.752,-0.732,-5.859,-25.818,172.93,46.939,-92.642,running
-0.678,0.158,-0.708,-5.127,-6.165,-23.743,173.095,46.956,-92.302,running
-0.695,0.158,-0.708,-5.127,-6.165,-23.743,173.265,46.978,-91.967,running
-0.695,0.135,-0.695,-7.568,-6.287,-18.738,173.353,47.0,-91.697,running
-0.684,0.135,-0.695,-7.568,-6.287,-18.738,173.447,47.027,-91.434,running
-0.684,0.086,-0.705,-1.465,-7.751,-13.489,173.54,47.065,-91.241,running
-0.692,0.086,-0.705,-1.465,-7.751,-13.489,173.633,47.104,-91.055,running
-0.692,0.072,-0.708,7.568,-9.644,-7.874,173.76,47.159,-90.95,running
-0.677,0.072,-0.708,7.568,-9.644,-7.874,173.892,47.219,-90.846,running
-0.677,0.146,-0.696,8.606,-12.939,-4.7,173.99,47.313,-90.791,running
-0.629,0.146,-0.696,8.606,-12.939,-4.7,174.089,47.406,-90.742,running
-0.629,0.233,-0.678,3.54,-13.489,-6.531,174.15,47.505,-90.659,running
-0.562,0.233,-0.678,3.54,-13.489,-6.531,174.205,47.604,-90.582,running
-0.562,0.259,-0.62,-1.282,-10.559,-11.597,174.265,47.675,-90.423,running
-0.507,0.259,-0.62,-1.282,-10.559,-11.597,174.32,47.752,-90.269,running
-0.507,0.276,-0.617,-6.653,0.854,-14.832,174.364,47.714,-90.044,running
-0.519,0.276,-0.617,-6.653,0.854,-14.832,174.402,47.675,-89.824,running
-0.519,0.279,-0.665,-14.343,12.207,-18.616,174.408,47.527,-89.533,running
-0.545,0.279,-0.665,-14.343,12.207,-18.616,174.408,47.373,-89.247,running
-0.545,0.249,-0.688,-19.226,18.494,-20.874,174.386,47.159,-88.918,running
-0.5,0.249,-0.688,-19.226,18.494,-20.874,174.364,46.95,-88.588,running
-0.5,0.193,-0.633,-18.738,18.799,-20.63,174.342,46.736,-88.264,running
-0.327,0.193,-0.633,-18.738,18.799,-20.63,174.315,46.516,-87.94,running
-0.327,-0.018,-0.485,-3.418,32.959,-39.978,174.661,46.181,-87.319,running
-0.302,-0.018,-0.485,-3.418,32.959,-39.978,175.007,45.84,-86.704,running
-0.302,-0.082,-0.073,-5.676,36.865,-105.225,175.995,45.522,-85.161,running
0.068,-0.082,-0.073,-5.676,36.865,-105.225,176.962,45.187,-83.633,running
1.991,0.623,0.571,-22.766,-47.729,-240.662,179.055,45.731,-80.233,running
0.324,1.786,-3.46,63.843,-111.023,-54.016,165.443,-3.598,10.003,running
0.324,0.785,-3.068,191.772,-8.667,-72.449,167.13,-3.406,10.552,running
-1.359,0.785,-3.068,191.772,-8.667,-72.449,168.827,-3.224,11.113,running
-1.359,0.145,-2.635,323.303,3.418,-207.947,171.777,-2.95,13.041,running
-2.423,0.145,-2.635,323.303,3.418,-207.947,174.732,-2.758,14.985,running
-2.423,0.974,-2.093,446.35,-249.939,-274.597,178.945,-0.11,17.463,running
-1.132,0.974,-2.093,446.35,-249.939,-274.597,-176.732,2.357,20.127,running
-1.132,1.365,-1.351,493.896,-488.525,-317.078,-171.727,6.932,23.637,running
0.471,1.365,-1.351,493.896,-488.525,-317.078,-171.727,6.932,23.637,running
0.667,0.056,-0.408,-43.457,-109.436,-65.979,161.45,-15.535,52.795,running
0.667,-0.136,-2.232,29.48,-166.382,-62.317,161.373,-14.101,52.916,running
1.682,-0.136,-2.232,29.48,-166.382,-62.317,161.719,-12.398,52.932,running
3.354,-0.576,-6.188,110.84,-72.266,-111.877,162.411,-11.063,53.355,running
1.383,-1.131,-12.364,110.84,-72.266,-111.877,163.466,-10.096,54.19,running
1.383,-1.132,-6.185,168.945,91.98,-130.981,164.767,-9.91,55.355,running
-0.129,-1.132,-6.185,168.945,91.98,-130.981,166.295,-10.514,56.832,running
-0.129,-1.01,-3.922,169.495,66.772,-101.746,167.844,-11.058,58.123,running
-1.07,-1.01,-3.922,169.495,66.772,-101.746,169.42,-11.53,59.227,running
-1.07,-0.727,-3.921,143.433,-27.588,-96.497,170.876,-11.558,60.211,running
-2.309,-0.727,-3.921,143.433,-27.588,-96.497,172.222,-11.129,61.089,running
-2.309,0.251,-3.092,115.54,-36.926,98.083,173.617,-10.778,60.985,running
-2.93,0.251,-3.092,115.54,-36.926,98.083,175.04,-10.459,59.897,running
-2.93,0.893,-1.182,164.246,-457.886,270.508,176.836,-8.047,57.81,running
-0.359,0.893,-1.182,164.246,-457.886,270.508,178.808,-3.505,54.871,running
-0.359,0.639,-0.546,92.896,-686.646,26.489,-179.83,2.263,53.311,running
0.676,0.639,-0.546,92.896,-686.646,26.489,-178.918,9.157,53.075,running
0.676,0.605,-0.487,80.505,-628.906,-116.272,-177.907,15.705,53.679,running
3.834,0.605,-0.487,80.505,-628.906,-116.272,-176.638,21.874,55.173,running
3.834,0.888,1.384,25.208,-348.45,-247.009,-175.172,26.499,57.486,running
4.136,0.888,1.384,25.208,-348.45,-247.009,-173.529,29.531,60.573,running
4.136,0.2,1.261,-139.709,328.308,-179.016,-173.018,29.097,62.902,running
0.529,0.2,1.261,-139.709,328.308,-179.016,-173.842,25.291,64.358,running
0.529,-0.07,-0.247,-174.927,428.04,-18.86,-175.276,21.044,64.929,running
-1.298,-0.07,-0.247,-174.927,428.04,-18.86,-177.177,16.392,64.742,running
-1.298,-0.384,0.072,-193.665,296.814,44.861,-179.165,12.426,64.424,running
-1.069,-0.384,0.072,-193.665,296.814,44.861,178.753,9.146,63.94,running
-1.069,-0.605,-0.289,-136.292,184.57,57.251,177.023,6.46,63.49,running
-0.099,-0.605,-0.289,-136.292,184.57,57.251,175.633,4.373,63.034,running
-0.099,-0.57,-0.487,-45.105,193.42,2.136,174.771,2.307,62.897,running
0.069,-0.57,-0.487,-45.105,193.42,2.136,174.413,0.247,63.056,running
0.069,-0.643,-0.358,50.842,239.99,-100.22,174.545,-1.956,63.754,running
-0.252,-0.643,-0.358,50.842,239.99,-100.22,175.128,-4.345,64.962,running
-0.252,-0.205,-0.069,59.204,173.95,-158.691,175.699,-6.372,66.412,running
-0.266,-0.205,-0.069,59.204,173.95,-158.691,176.243,-8.036,68.099,running
-0.266,0.168,-0.202,34.973,83.008,-142.029,176.644,-9.24,69.653,running
0.033,0.168,-0.202,34.973,83.008,-142.029,176.902,-9.981,71.093,running
0.033,-0.076,-1.042,53.772,-57.556,-39.063,177.319,-10.036,71.96,running
0.959,-0.076,-1.042,53.772,-57.556,-39.063,177.907,-9.415,72.279,running
0.959,-0.819,-4.258,189.758,-114.624,124.939,179.291,-8.547,71.768,running
0.588,-0.819,-4.258,189.758,-114.624,124.939,-178.561,-7.399,70.472,running
0.588,-1.086,-3.891,146.79,-79.163,117.126,-176.682,-6.4,69.247,running
0.521,-1.086,-3.891,146.79,-79.163,117.126,-175.045,-5.548,68.093,running
0.521,-0.524,-1.779,82.825,-173.523,-23.132,-173.82,-4.279,67.709,running
0.71,-0.524,-1.779,82.825,-173.523,-23.132,-172.974,-2.626,68.104,running
0.71,-0.417,-3.074,91.492,-201.416,-62.866,-172.09,-0.879,68.736,running
0.56,-0.417,-3.074,91.492,-201.416,-62.866,-171.151,0.95,69.62,running
0.56,0.096,-3.107,44.128,-143.738,85.449,-170.464,2.593,69.747,running
-0.234,0.096,-3.107,44.128,-143.738,85.449,-170.057,4.065,69.115,running
-0.234,0.574,-1.633,12.024,-41.138,309.509,-169.948,5.229,67.286,running
-0.234,0.574,-1.633,12.024,-41.138,309.509,-170.151,6.081,64.254,running
-0.72,0.574,-1.633,12.024,-41.138,309.509,-170.414,6.927,61.216,running
-0.72,0.643,-0.722,-29.419,-82.52,316.406,-171.151,8.168,58.156,running
-2.028,0.643,-0.722,-29.419,-82.52,316.406,-171.964,9.377,55.069,running
-2.028,0.463,0.056,-63.477,-142.883,166.138,-172.919,10.964,53.542,running
-1.86,0.463,0.056,-63.477,-142.883,166.138,-173.919,12.563,51.987,running
-1.86,0.241,0.483,-63.965,-339.294,-54.504,-174.397,15.903,52.861,running
-0.153,0.241,0.483,-63.965,-339.294,-54.504,-174.825,19.276,53.723,running
-0.153,0.367,-0.288,-89.844,-239.014,-103.638,-175.331,21.616,55.003,running
0.085,0.367,-0.288,-89.844,-239.014,-103.638,-175.798,23.95,56.277,running
0.085,0.191,-0.302,-103.821,-146.545,-106.506,-176.385,25.356,57.502,running
0.151,0.191,-0.302,-103.821,-146.545,-106.506,-176.951,26.757,58.722,running
0.151,0.043,-0.028,-107.544,-81.177,-122.742,-177.468,27.499,60.084,running
