ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,label
0.057,0.195,-0.984,-1.282,-0.183,1.404,168.426,-3.658,-15.255,lying
0.057,0.195,-0.984,-1.038,-0.122,0.854,168.42,-3.658,-15.266,lying
0.055,0.195,-0.984,-1.038,-0.122,0.854,168.415,-3.653,-15.271,lying
0.055,0.192,-0.984,-0.488,0.061,0.488,168.415,-3.653,-15.276,lying
0.056,0.192,-0.984,-0.488,0.061,0.488,168.409,-3.653,-15.282,lying
0.056,0.193,-0.982,0.244,0.061,0.305,168.415,-3.653,-15.282,lying
0.058,0.193,-0.982,0.244,0.061,0.305,168.42,-3.653,-15.287,lying
0.058,0.196,-0.981,0.671,0.549,0.366,168.431,-3.658,-15.287,lying
0.057,0.196,-0.981,0.671,0.549,0.366,168.442,-3.658,-15.293,lying
0.057,0.197,-0.985,0.671,1.038,0.366,168.453,-3.669,-15.293,lying
0.056,0.197,-0.985,0.671,1.038,0.366,168.459,-3.68,-15.293,lying
0.056,0.195,-0.989,0.732,1.099,0.122,168.47,-3.686,-15.293,lying
0.056,0.195,-0.989,0.732,1.099,0.122,168.481,-3.697,-15.293,lying
0.056,0.193,-0.991,1.038,0.854,-0.366,168.492,-3.702,-15.287,lying
0.059,0.193,-0.991,1.038,0.854,-0.366,168.503,-3.702,-15.282,lying
0.059,0.191,-0.99,1.16,0.549,-0.732,168.519,-3.708,-15.276,lying
0.057,0.191,-0.99,1.16,0.549,-0.732,168.53,-3.708,-15.266,lying
0.057,0.189,-0.99,1.404,0.488,-0.854,168.547,-3.708,-15.255,lying
0.056,0.189,-0.99,1.404,0.488,-0.854,168.563,-3.708,-15.249,lying
0.056,0.187,-0.99,2.014,0.061,-1.099,168.585,-3.702,-15.238,lying
0.063,0.187,-0.99,2.014,0.061,-1.099,168.607,-3.702,-15.227,lying
0.063,0.187,-0.985,2.197,0.305,-1.099,168.629,-3.697,-15.216,lying
0.061,0.187,-0.985,2.197,0.305,-1.099,168.651,-3.697,-15.205,lying
0.061,0.194,-0.979,1.953,0.671,-0.549,168.673,-3.702,-15.194,lying
0.063,0.194,-0.979,1.953,0.671,-0.549,168.695,-3.702,-15.189,lying
0.063,0.192,-0.98,1.587,0.977,-0.183,168.712,-3.713,-15.189,lying
0.062,0.192,-0.98,1.587,0.977,-0.183,168.728,-3.719,-15.183,lying
0.062,0.189,-0.983,1.099,1.038,0.061,168.745,-3.724,-15.183,lying
0.06,0.189,-0.983,1.099,1.038,0.061,168.755,-3.735,-15.178,lying
0.06,0.186,-0.988,0.916,0.732,-0.122,168.766,-3.741,-15.178,lying
0.061,0.186,-0.988,0.916,0.732,-0.122,168.777,-3.746,-15.172,lying
0.061,0.188,-0.99,1.221,0.183,-0.366,168.788,-3.746,-15.172,lying
0.063,0.188,-0.99,1.221,0.183,-0.366,168.805,-3.746,-15.167,lying
0.063,0.193,-0.99,0.916,0,-0.366,168.816,-3.741,-15.161,lying
0.061,0.193,-0.99,0.916,0,-0.366,168.827,-3.741,-15.161,lying
0.061,0.191,-0.989,-0.061,-0.244,0,168.827,-3.735,-15.161,lying
0.058,0.191,-0.989,-0.061,-0.244,0,168.827,-3.73,-15.161,lying
0.058,0.185,-0.99,0,-0.366,0.488,168.827,-3.724,-15.167,lying
0.056,0.185,-0.99,0,-0.366,0.488,168.832,-3.724,-15.172,lying
0.056,0.182,-0.989,0.793,-0.427,0.671,168.843,-3.719,-15.178,lying
0.057,0.182,-0.989,0.793,-0.427,0.671,168.849,-3.713,-15.189,lying
0.057,0.186,-0.986,1.16,-0.183,0.61,168.865,-3.708,-15.194,lying
0.058,0.186,-0.986,1.16,-0.183,0.61,168.882,-3.708,-15.2,lying
0.058,0.188,-0.986,0.977,0.305,0.427,168.893,-3.708,-15.205,lying
0.055,0.188,-0.986,0.977,0.305,0.427,168.904,-3.713,-15.205,lying
0.055,0.187,-0.987,1.038,0.549,0.061,168.915,-3.713,-15.205,lying
0.057,0.187,-0.987,1.038,0.549,0.061,168.926,-3.719,-15.205,lying
0.057,0.186,-0.987,0.793,0.427,-0.305,168.937,-3.719,-15.2,lying
0.059,0.186,-0.987,0.793,0.427,-0.305,168.948,-3.719,-15.2,lying
0.059,0.184,-0.987,0.549,0.427,-0.732,168.953,-3.719,-15.189,lying
0.06,0.184,-0.987,0.549,0.427,-0.732,168.959,-3.719,-15.183,lying
0.06,0.18,-0.989,0.732,0.366,-0.854,168.97,-3.719,-15.172,lying
0.061,0.18,-0.989,0.732,0.366,-0.854,168.981,-3.719,-15.167,lying
0.061,0.179,-0.988,1.038,0.366,-0.732,168.992,-3.719,-15.156,lying
0.063,0.179,-0.988,1.038,0.366,-0.732,169.003,-3.719,-15.15,lying
0.063,0.18,-0.988,1.16,0.061,-0.488,169.014,-3.719,-15.139,lying
0.062,0.18,-0.988,1.16,0.061,-0.488,169.03,-3.713,-15.139,lying
0.062,0.18,-0.985,1.343,-0.183,-0.305,169.041,-3.713,-15.134,lying
0.064,0.18,-0.985,1.343,-0.183,-0.305,169.058,-3.708,-15.128,lying
0.064,0.185,-0.987,0.977,-0.122,0.366,169.074,-3.708,-15.128,lying
0.064,0.185,-0.987,0.977,-0.122,0.366,169.085,-3.702,-15.134,lying
0.064,0.188,-0.989,0.061,0.061,0.916,169.096,-3.702,-15.139,lying
0.059,0.188,-0.989,0.061,0.061,0.916,169.096,-3.702,-15.15,lying
0.059,0.185,-0.991,-0.244,0.061,0.854,169.102,-3.708,-15.161,lying
0.057,0.185,-0.991,-0.244,0.061,0.854,169.102,-3.708,-15.167,lying
0.057,0.182,-0.993,0.183,-0.244,0.61,169.102,-3.702,-15.172,lying
0.059,0.182,-0.993,0.183,-0.244,0.61,169.107,-3.702,-15.183,lying
0.059,0.182,-0.991,0.549,-0.305,0.305,169.113,-3.697,-15.183,lying
0.058,0.182,-0.991,0.549,-0.305,0.305,169.118,-3.697,-15.189,lying
0.058,0.183,-0.989,0.916,-0.183,-0.061,169.129,-3.691,-15.189,lying
0.056,0.183,-0.989,0.916,-0.183,-0.061,169.14,-3.686,-15.189,lying
0.056,0.181,-0.988,1.343,0,-0.244,169.151,-3.686,-15.189,lying
0.058,0.181,-0.988,1.343,0,-0.244,169.167,-3.68,-15.189,lying
0.058,0.183,-0.988,1.099,0.122,-0.244,169.184,-3.68,-15.183,lying
0.058,0.183,-0.988,1.099,0.122,-0.244,169.195,-3.68,-15.183,lying
0.058,0.184,-0.99,0.549,0.427,-0.305,169.206,-3.68,-15.178,lying
0.056,0.184,-0.99,0.549,0.427,-0.305,169.211,-3.68,-15.178,lying
0.056,0.182,-0.991,0.183,0.427,-0.183,169.217,-3.68,-15.172,lying
0.057,0.182,-0.991,0.183,0.427,-0.183,169.222,-3.686,-15.167,lying
0.057,0.177,-0.991,0.305,0.183,-0.183,169.228,-3.686,-15.167,lying
0.06,0.177,-0.991,0.305,0.183,-0.183,169.228,-3.686,-15.167,lying
0.06,0.177,-0.99,0.427,0.122,-0.183,169.233,-3.68,-15.161,lying
0.06,0.177,-0.99,0.427,0.122,-0.183,169.244,-3.68,-15.161,lying
0.06,0.179,-0.99,0.305,0.122,0,169.25,-3.68,-15.161,lying
0.06,0.179,-0.99,0.305,0.122,0,169.255,-3.68,-15.161,lying
0.06,0.181,-0.988,0.122,0.122,0.183,169.255,-3.68,-15.161,lying
0.06,0.181,-0.988,0.122,0.122,0.183,169.261,-3.68,-15.161,lying
0.06,0.179,-0.989,0.061,0.122,0.305,169.266,-3.68,-15.167,lying
0.06,0.179,-0.989,0.061,0.122,0.305,169.266,-3.675,-15.167,lying
0.06,0.177,-0.989,0.305,-0.061,0.183,169.272,-3.675,-15.167,lying
0.061,0.177,-0.989,0.305,-0.061,0.183,169.277,-3.675,-15.172,lying
0.061,0.178,-0.989,0.488,0,0.061,169.283,-3.675,-15.172,lying
0.059,0.178,-0.989,0.488,0,0.061,169.294,-3.669,-15.172,lying
0.059,0.18,-0.99,0.488,0,0.061,169.299,-3.669,-15.172,lying
0.058,0.18,-0.99,0.488,0,0.061,169.305,-3.669,-15.172,lying
0.058,0.18,-0.99,0.488,0.122,0,169.316,-3.669,-15.172,lying
0.058,0.18,-0.99,0.488,0.122,0,169.321,-3.664,-15.172,lying
0.058,0.179,-0.988,0.671,0.061,-0.122,169.327,-3.664,-15.172,lying
0.057,0.179,-0.988,0.671,0.061,-0.122,169.338,-3.664,-15.172,lying
0.057,0.178,-0.988,0.732,-0.122,-0.183,169.349,-3.664,-15.172,lying
0.06,0.178,-0.988,0.732,-0.122,-0.183,169.354,-3.658,-15.167,lying
0.06,0.178,-0.991,0.732,-0.061,-0.061,169.365,-3.653,-15.167,lying
0.056,0.178,-0.991,0.732,-0.061,-0.061,169.376,-3.653,-15.167,lying
0.056,0.18,-0.993,0.488,0.122,0.122,169.382,-3.653,-15.167,lying
0.051,0.18,-0.993,0.488,0.122,0.122,169.393,-3.653,-15.167,lying
0.051,0.174,-0.994,0.61,0.061,-0.427,169.398,-3.647,-15.167,lying
0.059,0.174,-0.994,0.61,0.061,-0.427,169.404,-3.647,-15.161,lying
0.059,0.176,-0.988,0.793,0.183,-0.61,169.415,-3.642,-15.156,lying
0.057,0.176,-0.988,0.793,0.183,-0.61,169.426,-3.642,-15.15,lying
0.057,0.182,-0.983,0.427,0.427,-0.244,169.431,-3.642,-15.145,lying
0.061,0.182,-0.983,0.427,0.427,-0.244,169.442,-3.642,-15.145,lying
0.061,0.178,-0.984,0.244,0.793,0.061,169.442,-3.647,-15.139,lying
0.06,0.178,-0.984,0.244,0.793,0.061,169.448,-3.653,-15.139,lying
0.06,0.176,-0.989,-0.061,0.732,0.366,169.453,-3.658,-15.139,lying
0.059,0.176,-0.989,-0.061,0.732,0.366,169.453,-3.664,-15.145,lying
0.059,0.177,-0.991,-0.61,0.366,0.244,169.453,-3.669,-15.145,lying
0.06,0.177,-0.991,-0.61,0.366,0.244,169.448,-3.669,-15.15,lying
0.06,0.179,-0.991,-0.916,0.305,0.305,169.442,-3.675,-15.15,lying
0.059,0.179,-0.991,-0.916,0.305,0.305,169.437,-3.675,-15.15,lying
0.059,0.18,-0.991,-1.099,0,0.61,169.426,-3.675,-15.156,lying
0.06,0.18,-0.991,-1.099,0,0.61,169.42,-3.675,-15.161,lying
0.06,0.178,-0.992,-1.282,-0.122,0.977,169.409,-3.675,-15.172,lying
0.059,0.178,-0.992,-1.282,-0.122,0.977,169.398,-3.669,-15.183,lying
0.059,0.176,-0.992,-1.038,-0.061,1.343,169.393,-3.669,-15.194,lying
0.055,0.176,-0.992,-1.038,-0.061,1.343,169.387,-3.669,-15.205,lying
0.055,0.175,-0.994,-0.366,-0.061,1.16,169.382,-3.669,-15.216,lying
0.053,0.175,-0.994,-0.366,-0.061,1.16,169.382,-3.669,-15.227,lying
0.053,0.179,-0.991,-0.061,-0.122,0.671,169.382,-3.669,-15.238,lying
0.055,0.179,-0.991,-0.061,-0.122,0.671,169.387,-3.664,-15.244,lying
0.055,0.179,-0.99,-0.305,0.061,0.244,169.387,-3.664,-15.249,lying
0.056,0.179,-0.99,-0.305,0.061,0.244,169.387,-3.664,-15.255,lying
0.056,0.177,-0.991,-0.122,0.427,-0.061,169.387,-3.664,-15.255,lying
0.057,0.177,-0.991,-0.122,0.427,-0.061,169.387,-3.664,-15.249,lying
0.057,0.176,-0.989,0.061,0.366,-0.183,169.387,-3.664,-15.249,lying
0.058,0.176,-0.989,0.061,0.366,-0.183,169.393,-3.664,-15.249,lying
0.058,0.174,-0.99,0.061,0.244,-0.366,169.398,-3.664,-15.244,lying
0.06,0.174,-0.99,0.061,0.244,-0.366,169.398,-3.664,-15.238,lying
0.06,0.176,-0.988,0.061,0.366,-0.427,169.404,-3.664,-15.238,lying
0.061,0.176,-0.988,0.061,0.366,-0.427,169.404,-3.664,-15.233,lying
0.061,0.177,-0.988,-0.122,0.244,-0.122,169.409,-3.664,-15.227,lying
0.061,0.177,-0.988,-0.122,0.244,-0.122,169.409,-3.664,-15.227,lying
0.061,0.177,-0.988,-0.122,0.244,-0.122,169.409,-3.664,-15.222,lying
0.061,0.178,-0.989,-0.366,0.122,0.366,169.409,-3.664,-15.227,lying
0.06,0.178,-0.989,-0.366,0.122,0.366,169.409,-3.664,-15.233,lying
0.06,0.18,-0.989,-0.488,-0.061,0.732,169.404,-3.664,-15.238,lying
0.062,0.18,-0.989,-0.488,-0.061,0.732,169.404,-3.664,-15.244,lying
0.062,0.179,-0.989,-0.671,0,0.854,169.398,-3.664,-15.255,lying
0.06,0.179,-0.989,-0.671,0,0.854,169.398,-3.664,-15.26,lying
0.06,0.178,-0.99,-0.671,0.061,0.916,169.393,-3.664,-15.271,lying
0.056,0.178,-0.99,-0.671,0.061,0.916,169.387,-3.664,-15.282,lying
0.056,0.177,-0.992,-0.366,-0.061,0.732,169.387,-3.664,-15.287,lying
0.056,0.177,-0.992,-0.366,-0.061,0.732,169.387,-3.664,-15.293,lying
0.056,0.179,-0.99,-0.183,-0.061,0.488,169.387,-3.664,-15.298,lying
0.056,0.179,-0.99,-0.183,-0.061,0.488,169.393,-3.658,-15.304,lying
0.056,0.179,-0.991,-0.244,0.061,0.183,169.393,-3.658,-15.309,lying
0.055,0.179,-0.991,-0.244,0.061,0.183,169.393,-3.658,-15.309,lying
0.055,0.177,-0.991,0,0.122,0.061,169.393,-3.658,-15.309,lying
0.056,0.177,-0.991,0,0.122,0.061,169.393,-3.653,-15.309,lying
0.056,0.175,-0.991,0.122,0.183,0,169.398,-3.653,-15.309,lying
0.056,0.175,-0.991,0.122,0.183,0,169.404,-3.653,-15.309,lying
0.056,0.176,-0.989,0.244,0.183,-0.122,169.409,-3.653,-15.309,lying
0.059,0.176,-0.989,0.244,0.183,-0.122,169.415,-3.653,-15.304,lying
0.059,0.176,-0.989,0.183,0.244,-0.183,169.415,-3.653,-15.304,lying
0.059,0.176,-0.989,0.183,0.244,-0.183,169.42,-3.653,-15.304,lying
0.059,0.176,-0.989,-0.061,0.183,-0.061,169.42,-3.653,-15.298,lying
0.059,0.176,-0.989,-0.061,0.183,-0.061,169.426,-3.653,-15.298,lying
0.059,0.177,-0.988,-0.305,0.183,0.122,169.426,-3.653,-15.298,lying
0.061,0.177,-0.988,-0.305,0.183,0.122,169.426,-3.653,-15.304,lying
0.061,0.177,-0.989,-0.427,0.244,0.305,169.42,-3.653,-15.304,lying
0.06,0.177,-0.989,-0.427,0.244,0.305,169.42,-3.653,-15.304,lying
0.06,0.177,-0.99,-0.366,0.061,0.488,169.42,-3.653,-15.309,lying
0.06,0.177,-0.99,-0.366,0.061,0.488,169.42,-3.653,-15.315,lying
0.06,0.178,-0.991,-0.488,0.061,0.671,169.42,-3.653,-15.32,lying
0.059,0.178,-0.991,-0.488,0.061,0.671,169.415,-3.653,-15.331,lying
0.059,0.178,-0.992,-0.671,0.122,0.671,169.409,-3.653,-15.337,lying
0.057,0.178,-0.992,-0.671,0.122,0.671,169.409,-3.653,-15.342,lying
0.057,0.179,-0.994,-0.61,0.061,0.61,169.404,-3.653,-15.348,lying
0.057,0.179,-0.994,-0.61,0.061,0.61,169.404,-3.653,-15.353,lying
0.057,0.179,-0.993,-0.488,0.061,0.488,169.398,-3.653,-15.359,lying
0.057,0.179,-0.993,-0.488,0.061,0.488,169.398,-3.653,-15.364,lying
0.057,0.177,-0.993,-0.488,0.061,0.366,169.398,-3.653,-15.364,lying
0.056,0.177,-0.993,-0.488,0.061,0.366,169.393,-3.647,-15.37,lying
0.056,0.178,-0.991,-0.549,0.183,0.305,169.393,-3.653,-15.375,lying
0.058,0.178,-0.991,-0.549,0.183,0.305,169.387,-3.653,-15.375,lying
0.058,0.179,-0.991,-0.793,0.183,0.305,169.382,-3.653,-15.381,lying
0.058,0.179,-0.991,-0.793,0.183,0.305,169.376,-3.653,-15.381,lying
0.058,0.178,-0.989,-1.038,0.244,0.183,169.371,-3.653,-15.381,lying
0.058,0.178,-0.989,-1.038,0.244,0.183,169.365,-3.653,-15.386,lying
0.058,0.175,-0.988,-1.038,0.244,0.244,169.354,-3.653,-15.386,lying
0.058,0.175,-0.988,-1.038,0.244,0.244,169.349,-3.653,-15.386,lying
0.058,0.176,-0.987,-0.916,0.122,0.366,169.343,-3.653,-15.392,lying
0.059,0.176,-0.987,-0.916,0.122,0.366,169.338,-3.653,-15.397,lying
0.059,0.178,-0.986,-0.977,0.183,0.549,169.327,-3.653,-15.397,lying
0.06,0.178,-0.986,-0.977,0.183,0.549,169.321,-3.653,-15.403,lying
0.06,0.178,-0.988,-1.099,0.244,0.671,169.316,-3.653,-15.414,lying
0.06,0.178,-0.988,-1.099,0.244,0.671,169.31,-3.658,-15.419,lying
0.06,0.179,-0.989,-1.221,0.366,0.854,169.299,-3.658,-15.425,lying
0.059,0.179,-0.989,-1.221,0.366,0.854,169.288,-3.664,-15.43,lying
0.059,0.18,-0.991,-1.465,0.305,0.916,169.277,-3.664,-15.441,lying
0.059,0.18,-0.991,-1.465,0.305,0.916,169.266,-3.669,-15.452,lying
0.059,0.18,-0.992,-1.465,0.122,0.671,169.255,-3.669,-15.458,lying
0.059,0.18,-0.992,-1.465,0.122,0.671,169.244,-3.669,-15.463,lying
0.059,0.179,-0.99,-1.221,0.122,0.488,169.239,-3.669,-15.469,lying
0.06,0.179,-0.99,-1.221,0.122,0.488,169.228,-3.669,-15.474,lying
0.06,0.179,-0.99,-1.099,0.061,0.549,169.222,-3.669,-15.48,lying
0.059,0.179,-0.99,-1.099,0.061,0.549,169.217,-3.669,-15.485,lying
0.059,0.18,-0.989,-0.977,0,0.61,169.206,-3.669,-15.491,lying
0.059,0.18,-0.989,-0.977,0,0.61,169.2,-3.669,-15.496,lying
0.059,0.181,-0.989,-0.916,0,0.61,169.195,-3.669,-15.502,lying
0.058,0.181,-0.989,-0.916,0,0.61,169.189,-3.669,-15.507,lying
0.058,0.18,-0.987,-0.916,0.061,0.671,169.184,-3.669,-15.513,lying
0.058,0.18,-0.987,-0.916,0.061,0.671,169.178,-3.669,-15.518,lying
0.058,0.181,-0.987,-0.977,0.122,0.61,169.173,-3.669,-15.524,lying
0.059,0.181,-0.987,-0.977,0.122,0.61,169.167,-3.669,-15.529,lying
0.059,0.182,-0.988,-0.977,0.183,0.671,169.162,-3.669,-15.54,lying
0.059,0.182,-0.988,-0.977,0.183,0.671,169.156,-3.669,-15.546,lying
0.059,0.182,-0.989,-1.099,0.122,0.61,169.146,-3.669,-15.551,lying
0.059,0.182,-0.989,-1.099,0.122,0.61,169.14,-3.669,-15.557,lying
0.059,0.183,-0.989,-1.221,0.244,0.549,169.129,-3.669,-15.562,lying
0.059,0.183,-0.989,-1.221,0.244,0.549,169.124,-3.675,-15.568,lying
0.059,0.182,-0.99,-1.282,0.366,0.488,169.113,-3.675,-15.568,lying
0.059,0.182,-0.99,-1.282,0.366,0.488,169.102,-3.68,-15.573,lying
0.059,0.181,-0.992,-1.16,0.183,0.549,169.096,-3.68,-15.579,lying
0.059,0.181,-0.992,-1.16,0.183,0.549,169.085,-3.68,-15.584,lying
0.059,0.182,-0.988,-0.977,-0.061,0.61,169.08,-3.68,-15.59,lying
0.059,0.182,-0.988,-0.977,-0.061,0.61,169.074,-3.675,-15.595,lying
0.059,0.181,-0.988,-0.854,-0.122,0.671,169.069,-3.675,-15.606,lying
0.058,0.181,-0.988,-0.854,-0.122,0.671,169.063,-3.675,-15.612,lying
0.058,0.182,-0.988,-0.916,-0.061,0.732,169.058,-3.675,-15.617,lying
0.059,0.182,-0.988,-0.916,-0.061,0.732,169.052,-3.669,-15.623,lying
0.059,0.185,-0.986,-0.916,0,0.671,169.047,-3.669,-15.634,lying
0.06,0.185,-0.986,-0.916,0,0.671,169.041,-3.669,-15.639,lying
0.06,0.185,-0.987,-1.221,-0.061,0.793,169.036,-3.669,-15.645,lying
0.06,0.185,-0.987,-1.221,-0.061,0.793,169.025,-3.669,-15.656,lying
0.06,0.185,-0.989,-1.465,0,0.977,169.019,-3.669,-15.661,lying
0.054,0.185,-0.989,-1.465,0,0.977,169.008,-3.669,-15.672,lying
0.054,0.182,-0.993,-1.404,0,0.732,168.997,-3.669,-15.683,lying
0.058,0.182,-0.993,-1.404,0,0.732,168.986,-3.664,-15.688,lying
0.058,0.177,-0.993,-0.61,-0.061,0.061,168.981,-3.664,-15.694,lying
0.062,0.177,-0.993,-0.61,-0.061,0.061,168.975,-3.664,-15.694,lying
0.062,0.186,-0.984,-0.366,0.488,0.183,168.975,-3.664,-15.694,lying
0.058,0.186,-0.984,-0.366,0.488,0.183,168.975,-3.664,-15.694,lying
0.058,0.192,-0.98,-0.671,0.671,0.549,168.975,-3.669,-15.699,lying
0.06,0.192,-0.98,-0.671,0.671,0.549,168.97,-3.675,-15.699,lying
0.06,0.184,-0.985,-1.038,0.671,0.854,168.964,-3.68,-15.705,lying
0.06,0.184,-0.985,-1.038,0.671,0.854,168.959,-3.686,-15.716,lying
0.06,0.182,-0.987,-1.282,0.244,0.671,168.948,-3.691,-15.721,lying
0.06,0.182,-0.987,-1.282,0.244,0.671,168.937,-3.691,-15.727,lying
0.06,0.186,-0.987,-1.465,0.366,0.305,168.931,-3.697,-15.732,lying
0.059,0.186,-0.987,-1.465,0.366,0.305,168.92,-3.697,-15.732,lying
0.059,0.191,-0.988,-1.831,0.061,0.488,168.904,-3.697,-15.738,lying
0.061,0.191,-0.988,-1.831,0.061,0.488,168.887,-3.697,-15.743,lying
0.061,0.19,-0.989,-2.319,-0.305,1.221,168.871,-3.697,-15.749,lying
0.061,0.19,-0.989,-2.319,-0.305,1.221,168.854,-3.697,-15.765,lying
0.061,0.187,-0.991,-2.441,-0.305,1.648,168.832,-3.691,-15.776,lying
0.059,0.187,-0.991,-2.441,-0.305,1.648,168.81,-3.691,-15.793,lying
0.059,0.185,-0.991,-2.136,-0.061,1.648,168.794,-3.691,-15.809,lying
0.055,0.185,-0.991,-2.136,-0.061,1.648,168.777,-3.691,-15.826,lying
0.055,0.186,-0.991,-1.648,-0.244,1.465,168.761,-3.691,-15.842,lying
0.055,0.186,-0.991,-1.648,-0.244,1.465,168.75,-3.691,-15.859,lying
0.055,0.189,-0.988,-1.343,-0.427,1.038,168.739,-3.686,-15.87,lying
0.057,0.189,-0.988,-1.343,-0.427,1.038,168.728,-3.68,-15.881,lying
0.057,0.189,-0.986,-1.343,-0.244,0.61,168.723,-3.68,-15.892,lying
0.057,0.189,-0.986,-1.343,-0.244,0.61,168.712,-3.675,-15.897,lying
0.057,0.188,-0.986,-1.16,0.183,0.366,168.701,-3.675,-15.903,lying
0.056,0.188,-0.986,-1.16,0.183,0.366,168.695,-3.675,-15.908,lying
0.056,0.188,-0.985,-1.038,0.183,0.305,168.684,-3.675,-15.908,lying
0.059,0.188,-0.985,-1.038,0.183,0.305,168.679,-3.675,-15.914,lying
0.059,0.189,-0.985,-1.282,0.122,0.244,168.673,-3.675,-15.914,lying
0.06,0.189,-0.985,-1.282,0.122,0.244,168.662,-3.675,-15.914,lying
0.06,0.19,-0.987,-1.526,0.305,0.122,168.651,-3.675,-15.919,lying
0.06,0.19,-0.987,-1.526,0.305,0.122,168.64,-3.675,-15.919,lying
0.06,0.19,-0.988,-1.831,0.244,0.305,168.629,-3.675,-15.919,lying
0.059,0.19,-0.988,-1.831,0.244,0.305,168.613,-3.675,-15.925,lying
0.059,0.188,-0.988,-1.892,-0.183,0.671,168.596,-3.675,-15.925,lying
0.06,0.188,-0.988,-1.892,-0.183,0.671,168.58,-3.675,-15.936,lying
0.06,0.189,-0.986,-1.648,-0.549,0.916,168.569,-3.669,-15.941,lying
0.063,0.189,-0.986,-1.648,-0.549,0.916,168.558,-3.664,-15.952,lying
0.063,0.192,-0.985,-1.587,-0.732,1.282,168.547,-3.658,-15.963,lying
0.062,0.192,-0.985,-1.587,-0.732,1.282,168.536,-3.653,-15.98,lying
0.062,0.195,-0.984,-1.77,-0.488,1.587,168.519,-3.647,-15.996,lying
0.059,0.195,-0.984,-1.77,-0.488,1.587,168.508,-3.642,-16.013,lying
0.059,0.196,-0.985,-2.075,-0.427,1.648,168.492,-3.642,-16.029,lying
0.056,0.196,-0.985,-2.075,-0.427,1.648,168.475,-3.636,-16.046,lying
0.056,0.196,-0.985,-2.319,-0.366,1.526,168.459,-3.636,-16.062,lying
0.055,0.196,-0.985,-2.319,-0.366,1.526,168.442,-3.636,-16.078,lying
0.055,0.196,-0.986,-2.38,-0.427,1.343,168.42,-3.631,-16.089,lying
0.056,0.196,-0.986,-2.38,-0.427,1.343,168.398,-3.631,-16.106,lying
0.056,0.195,-0.988,-2.014,-0.427,1.221,168.382,-3.625,-16.117,lying
0.056,0.195,-0.988,-2.014,-0.427,1.221,168.365,-3.62,-16.133,lying
0.056,0.193,-0.988,-1.587,-0.244,0.977,168.354,-3.62,-16.144,lying
0.056,0.193,-0.988,-1.587,-0.244,0.977,168.344,-3.615,-16.155,lying
0.056,0.193,-0.985,-1.221,0,0.671,168.333,-3.615,-16.161,lying
0.055,0.193,-0.985,-1.221,0,0.671,168.322,-3.615,-16.166,lying
0.055,0.196,-0.985,-1.16,0,0.488,168.316,-3.615,-16.172,lying
0.054,0.196,-0.985,-1.16,0,0.488,168.305,-3.615,-16.177,lying
0.054,0.197,-0.984,-1.282,-0.061,0.427,168.3,-3.609,-16.183,lying
0.057,0.197,-0.984,-1.282,-0.061,0.427,168.289,-3.609,-16.188,lying
0.057,0.196,-0.984,-1.282,-0.061,0.427,168.278,-3.604,-16.194,lying
0.058,0.196,-0.984,-1.282,-0.061,0.427,168.272,-3.604,-16.199,lying
0.058,0.194,-0.983,-0.977,-0.183,0.366,168.261,-3.604,-16.199,lying
0.058,0.194,-0.983,-0.977,-0.183,0.366,168.256,-3.598,-16.205,lying
0.058,0.193,-0.984,-0.549,0.122,0.549,168.25,-3.598,-16.21,lying
0.055,0.193,-0.984,-0.549,0.122,0.549,168.25,-3.598,-16.216,lying
0.055,0.197,-0.984,-0.183,0.305,0.671,168.25,-3.598,-16.221,lying
0.052,0.197,-0.984,-0.183,0.305,0.671,168.256,-3.598,-16.227,lying
0.052,0.197,-0.985,0.366,0.305,0.488,168.256,-3.604,-16.232,lying
0.059,0.197,-0.985,0.366,0.305,0.488,168.267,-3.604,-16.238,lying
0.059,0.199,-0.984,0.671,0.61,0.488,168.272,-3.609,-16.238,lying
0.056,0.199,-0.984,0.671,0.61,0.488,168.283,-3.609,-16.243,lying
0.056,0.204,-0.981,0.61,0.916,0.549,168.294,-3.62,-16.249,lying
0.058,0.204,-0.981,0.61,0.916,0.549,168.3,-3.625,-16.249,lying
0.058,0.198,-0.985,0.793,1.221,0.244,168.311,-3.636,-16.254,lying
0.058,0.198,-0.985,0.793,1.221,0.244,168.322,-3.642,-16.254,lying
0.058,0.194,-0.987,0.977,1.099,-0.183,168.333,-3.653,-16.249,lying
0.058,0.194,-0.987,0.977,1.099,-0.183,168.344,-3.658,-16.243,lying
0.058,0.195,-0.987,1.221,0.732,-0.61,168.354,-3.664,-16.238,lying
0.058,0.195,-0.987,1.221,0.732,-0.61,168.365,-3.669,-16.232,lying
0.061,0.195,-0.987,1.221,0.732,-0.61,168.382,-3.675,-16.227,lying
0.061,0.197,-0.987,1.404,0.61,-0.854,168.398,-3.675,-16.216,lying
0.06,0.197,-0.987,1.404,0.61,-0.854,168.409,-3.675,-16.205,lying
0.06,0.197,-0.988,1.099,0.305,-0.488,168.426,-3.675,-16.199,lying
0.06,0.197,-0.988,1.099,0.305,-0.488,168.437,-3.675,-16.194,lying
0.06,0.193,-0.988,0.854,0.061,-0.244,168.448,-3.675,-16.194,lying
0.061,0.193,-0.988,0.854,0.061,-0.244,168.459,-3.675,-16.188,lying
